"fssp.json","ta010",13285,285760
"fssp.json","ta002",15569,330880
"fssp.json","ta008",14248,300800
"fssp.json","ta001",14347,330880
"fssp.json","ta006",13353,330880
"fssp.json","ta004",15784,345920
"fssp.json","ta005",13665,451200
"fssp.json","ta003",13732,511360
"fssp.json","ta009",14566,496320
"fssp.json","ta007",14040,511360
"fssp.json","ta011",21186,511360
"fssp.json","ta012",23114,511360
"fssp.json","ta014",19118,330880
"fssp.json","ta013",20101,360960
"fssp.json","ta018",20717,406080
"fssp.json","ta019",20832,330880
"fssp.json","ta017",18777,481280
"fssp.json","ta015",18909,511360
"fssp.json","ta016",19745,511360
"fssp.json","ta020",21844,360960
"fssp.json","ta022",32210,285760
"fssp.json","ta025",34854,270720
"fssp.json","ta026",32929,285760
"fssp.json","ta024",31924,466240
"fssp.json","ta028",32874,270720
"fssp.json","ta021",34396,511360
"fssp.json","ta023",34471,511360
"fssp.json","ta027",33419,376000
"fssp.json","ta030",32797,451200
"fssp.json","ta029",34239,511360
"fssp.json","ta039",65645,1532160
"fssp.json","ta042",87967,1617280
"fssp.json","ta035",73254,2298240
"fssp.json","ta038",67315,2298240
"fssp.json","ta037",68955,2213120
"fssp.json","ta032",71798,2553600
"fssp.json","ta034",72317,2468480
"fssp.json","ta036",69218,2638720
"fssp.json","ta031",67127,2894080
"fssp.json","ta033",66769,2894080
"fssp.json","ta041",92419,2468480
"fssp.json","ta040",72315,2894080
"fssp.json","ta043",86040,1787520
"fssp.json","ta044",90551,1872640
"fssp.json","ta047",93519,1702400
"fssp.json","ta050",93108,2298240
"fssp.json","ta046",90748,2638720
"fssp.json","ta049",91898,2638720
"fssp.json","ta048",91521,2894080
"fssp.json","ta055",123708,1532160
"fssp.json","ta045",90964,2894080
"fssp.json","ta054",127354,1957760
"fssp.json","ta056",125379,1787520
"fssp.json","ta051",131317,2894080
"fssp.json","ta052",124303,2894080
"fssp.json","ta057",128137,1872640
"fssp.json","ta053",122525,2894080
"fssp.json","ta059",126921,1702400
"fssp.json","ta058",131495,2808960
"fssp.json","ta060",129960,2894080
"fssp.json","ta063",249978,5938560
"fssp.json","ta061",266021,6598400
"fssp.json","ta068",244513,6268480
"fssp.json","ta070",258058,5938560
"fssp.json","ta065",251445,7258240
"fssp.json","ta062",255148,8577920
"fssp.json","ta066",242859,8907840
"fssp.json","ta071",314878,7588160
"fssp.json","ta064",240636,11217280
"fssp.json","ta067",251198,11217280
"fssp.json","ta069",259890,11217280
"fssp.json","ta075",306791,5938560
"fssp.json","ta076",284663,6928320
"fssp.json","ta077",295363,6598400
"fssp.json","ta072",289143,11217280
"fssp.json","ta073",309631,8248000
"fssp.json","ta074",316568,9897600
"fssp.json","ta080",309302,6598400
"fssp.json","ta081",387083,6598400
"fssp.json","ta078",304795,11217280
"fssp.json","ta079",320019,11217280
"fssp.json","ta088",407937,6598400
"fssp.json","ta084",394235,8248000
"fssp.json","ta086",399895,8577920
"fssp.json","ta082",395525,11217280
"fssp.json","ta083",396144,11217280
"fssp.json","ta087",400593,10227520
"fssp.json","ta090",402722,7918080
"fssp.json","ta085",386746,11217280
"fssp.json","ta089",394865,9237760
"fssp.json","ta092",1.08663e+06,23391360
"fssp.json","ta093_5",978242,24690880
"fssp.json","ta094_5",936764,24690880
"fssp.json","ta091",1.09181e+06,28589440
"fssp.json","ta091_5",977203,44183680
"fssp.json","ta093",1.09523e+06,36386560
"fssp.json","ta092_5",935961,44183680
"fssp.json","ta095",1.08426e+06,37686080
"fssp.json","ta095_5",958041,44183680
"fssp.json","ta096_5",933590,44183680
"fssp.json","ta094",1.06811e+06,44183680
"fssp.json","ta096",1.05203e+06,42884160
"fssp.json","ta098",1.09273e+06,25990400
"fssp.json","ta097_5",978533,44183680
"fssp.json","ta098_5",955860,44183680
"fssp.json","ta097",1.09596e+06,44183680
"fssp.json","ta100_5",948138,31188480
"fssp.json","ta099_5",961486,44183680
"fssp.json","ta102_5",990246,33787520
"fssp.json","ta099",1.0812e+06,44183680
"fssp.json","ta101_5",963525,44183680
"fssp.json","ta103",1.3348e+06,24690880
"fssp.json","ta100",1.07879e+06,44183680
"fssp.json","ta102",1.30883e+06,28589440
"fssp.json","ta104_5",937577,28589440
"fssp.json","ta101",1.29509e+06,40285120
"fssp.json","ta105_5",947383,25990400
"fssp.json","ta105",1.27929e+06,23391360
"fssp.json","ta103_5",992755,44183680
"fssp.json","ta107_5",939500,25990400
"fssp.json","ta106_5",956566,36386560
"fssp.json","ta104",1.2902e+06,38985600
"fssp.json","ta108_5",962313,44183680
"fssp.json","ta107",1.30077e+06,35087040
"fssp.json","ta109_5",965673,37686080
"fssp.json","ta110",1.32103e+06,23391360
"fssp.json","ta106",1.29885e+06,44183680
"fssp.json","ta110_5",996327,44183680
"fssp.json","ta108",1.30463e+06,44183680
"fssp.json","ta109",1.28688e+06,44183680
"fssp.json","ta112_5",5.92174e+06,144869760
"fssp.json","ta113_5",5.94392e+06,201208000
"fssp.json","ta112_10",6.32734e+06,185111360
"fssp.json","ta114_5",5.85329e+06,241449600
"fssp.json","ta111_5",5.8601e+06,273642880
"fssp.json","ta111",6.91453e+06,201208000
"fssp.json","ta111_10",6.23261e+06,273642880
"fssp.json","ta113_10",6.30829e+06,273642880
"fssp.json","ta114",6.9594e+06,209256320
"fssp.json","ta115_5",5.90655e+06,144869760
"fssp.json","ta114_10",6.28354e+06,273642880
"fssp.json","ta113",7.01353e+06,265594560
"fssp.json","ta112",7.02212e+06,273642880
"fssp.json","ta115_10",6.22735e+06,217304640
"fssp.json","ta117_5",5.78468e+06,152918080
"fssp.json","ta117_10",6.21774e+06,144869760
"fssp.json","ta116_5",5.77927e+06,273642880
"fssp.json","ta116",6.92627e+06,177063040
"fssp.json","ta117",6.94363e+06,152918080
"fssp.json","ta115",6.95878e+06,273642880
"fssp.json","ta118_5",5.86817e+06,273642880
"fssp.json","ta116_10",6.2383e+06,273642880
"fssp.json","ta119_10",6.22433e+06,193159680
"fssp.json","ta119_5",5.84362e+06,273642880
"fssp.json","ta120_10",6.25354e+06,177063040
"fssp.json","ta118_10",6.28137e+06,273642880
"fssp.json","ta119",6.92369e+06,225352960
"fssp.json","ta118",6.96788e+06,273642880
"fssp.json","ta120_5",5.79804e+06,273642880
"fssp.json","ta120",6.99832e+06,217304640
